Tanggal,Kota/Kabupaten,Suhu Maksimum,Suhu Minimum,Suhu Rata-rata,Curah Hujan,Kelembaban,Kecepatan Angin_Max,Kecepatan Angin_Avg,Arah_Angin_deg,Arah Angin,SS
2021-11-28,Bandung,28.0,19.8,22.5,27.999999999999996,84.0,3.0,2.0,250.0,W ,5.0
2021-11-29,Bandung,30.5,19.1,23.0,9.0,84.0,3.0,1.0,260.0,C ,2.6
2021-11-30,Bandung,29.0,19.6,24.0,16.9,79.0,3.0,1.0,260.0,C ,7.5
2021-12-01,Bandung,30.2,20.8,26.6,1.2,64.0,3.0,1.0,200.0,C ,3.7
2021-12-02,Bandung,31.6,21.0,26.612499999999997,0.3,61.0,4.0,2.0,240.0,W ,4.9
2021-12-03,Bandung,30.2,21.0,26.612499999999997,2.0,62.0,3.0,2.0,260.0,W ,9.3
2021-12-04,Bandung,26.299999999999997,21.7,23.0,3.8,80.0,3.0,1.0,260.0,C ,5.9
2021-12-05,Bandung,27.2,20.8,24.6,0.6,72.0,3.0,1.0,260.0,SW,0.0
2021-12-06,Bandung,30.0,21.4,26.6,27.999999999999996,63.0,6.0,3.0,290.0,W ,0.5
2021-12-07,Bandung,26.299999999999997,20.6,23.5,9.6,83.0,4.0,2.0,280.0,W ,4.6
2021-12-08,Bandung,30.4,21.2,26.612499999999997,3.6,64.0,5.0,2.0,260.0,SW,0.7
2021-12-09,Bandung,30.8,21.4,26.0,0.2,73.0,4.0,1.0,300.0,C ,9.0
2021-12-10,Bandung,30.0,20.9,25.8,8.6,71.0,4.0,1.0,200.0,C ,5.9
2021-12-11,Bandung,28.8,21.0,24.7,12.0,80.0,3.0,1.0,260.0,C ,6.7
2021-12-12,Bandung,29.5,20.4,25.4,8.9,74.0,3.0,1.0,270.0,C ,4.0
2021-12-13,Bandung,30.8,19.4,25.9,2.2,70.0,3.0,1.0,80.0,C ,4.4
2021-12-14,Bandung,29.6,20.0,26.0,23.0,69.0,5.0,1.0,300.0,C ,6.3
2021-12-15,Bandung,29.6,21.0,26.0,0.0,72.0,2.0,1.0,250.0,C ,4.0
2021-12-16,Bandung,27.6,21.4,24.9,25.4,82.0,4.0,1.0,120.0,C ,3.9
2021-12-17,Bandung,30.0,21.2,25.1,6.4,79.0,3.0,0.0,320.0,C ,1.3
2021-12-18,Bandung,31.0,20.8,26.3,12.6,68.0,2.0,0.0,190.0,C ,3.7
2021-12-19,Bandung,30.0,19.6,26.6,3.0,68.0,3.0,1.0,220.0,C ,4.6
2021-12-20,Bandung,28.8,19.5,25.2,1.0,75.0,1.0,0.0,130.0,C ,6.0
2021-12-21,Bandung,26.299999999999997,19.5,23.2,4.8,88.0,2.0,0.0,220.0,C ,0.2
2021-12-22,Bandung,28.6,19.8,25.1,17.0,74.0,6.0,1.0,260.0,C ,0.0
2021-12-23,Bandung,28.6,21.0,24.5,27.999999999999996,80.0,2.0,1.0,300.0,C ,2.5
2021-12-24,Bandung,30.0,20.6,25.9,3.1,67.0,3.0,1.0,260.0,C ,3.4
2021-12-25,Bandung,29.6,20.4,25.2,27.999999999999996,74.0,2.0,1.0,190.0,C ,5.8
2021-12-26,Bandung,30.4,20.8,26.612499999999997,0.9,65.0,3.0,1.0,230.0,C ,3.1
2021-12-27,Bandung,30.8,21.0,26.1,0.3,71.0,4.0,1.0,220.0,C ,5.8
2021-12-28,Bandung,30.2,19.8,25.5,13.8,72.0,4.0,1.0,220.0,C ,5.6
2021-12-29,Bandung,29.6,20.3,26.0,2.0,70.0,4.0,2.0,280.0,W ,6.0
2021-12-30,Bandung,29.6,20.2,25.8,2.9,72.0,4.0,1.0,240.0,C ,3.0
2021-12-31,Bandung,29.8,20.9,26.5,0.0,68.0,3.0,2.0,300.0,W ,2.4
2022-01-01,Bandung,30.0,20.8,24.8,0.0,70.0,4.0,2.0,290.0,W ,4.1
2022-01-02,Bandung,30.2,19.8,24.1,2.0,73.0,4.0,1.0,200.0,C ,5.0
2022-01-03,Bandung,31.0,19.8,24.4,0.0,70.0,4.0,2.0,270.0,W ,6.0
2022-01-04,Bandung,30.8,20.6,24.4,2.0,72.0,3.0,1.0,270.0,C ,8.2
2022-01-05,Bandung,30.6,20.4,24.5,0.0,74.0,3.0,2.0,210.0,W ,7.5
2022-01-06,Bandung,31.6,20.8,24.6,0.0,79.0,3.0,1.0,280.0,W ,8.0
2022-01-07,Bandung,30.6,20.6,23.6,9.8,84.0,3.0,1.0,230.0,C ,5.7
2022-01-08,Bandung,30.2,19.5,24.0,27.999999999999996,77.0,2.0,1.0,260.0,SW,5.0
2022-01-09,Bandung,29.8,20.4,25.0,27.999999999999996,69.0,4.0,2.0,230.0,W ,6.8
2022-01-10,Bandung,30.4,21.0,24.2,27.999999999999996,79.0,4.0,2.0,240.0,SW,6.8
2022-01-11,Bandung,29.4,20.8,24.2,27.999999999999996,77.0,7.0,2.0,270.0,W ,6.6
2022-01-12,Bandung,28.8,20.8,23.6,7.4,79.0,4.0,2.0,250.0,SW,5.9
2022-01-13,Bandung,28.6,20.6,23.3,2.8,80.0,3.0,2.0,230.0,SW,6.2
2022-01-14,Bandung,28.6,20.8,23.5,27.999999999999996,82.0,4.0,2.0,270.0,W ,5.0
2022-01-15,Bandung,28.8,20.8,23.8,0.8,80.0,4.0,2.0,280.0,C ,2.7
2022-01-16,Bandung,28.6,21.2,24.3,2.0,74.0,3.0,1.0,230.0,W ,3.5
2022-01-17,Bandung,30.4,20.6,24.5,0.0,75.0,4.0,2.0,180.0,W ,4.0
2022-01-18,Bandung,29.2,21.0,24.2,1.2,78.0,4.0,2.0,250.0,W ,7.7
2022-01-19,Bandung,30.2,21.2,24.0,0.0,79.0,5.0,3.0,270.0,W ,3.0
2022-01-20,Bandung,27.0,21.4,23.5,2.0,76.0,3.0,2.0,220.0,SW,7.7
2022-01-21,Bandung,30.0,20.6,24.0,27.999999999999996,73.0,3.0,2.0,250.0,W ,0.5
2022-01-22,Bandung,29.6,21.2,24.3,0.0,75.0,4.0,2.0,220.0,W ,8.1
2022-01-23,Bandung,31.0,21.2,24.8,0.0,76.0,4.0,2.0,240.0,SW,3.1
2022-01-24,Bandung,31.2,22.2,25.5,2.0,69.0,4.0,2.0,280.0,W ,4.8
2022-01-25,Bandung,30.8,22.2,25.6,0.0,72.0,4.0,2.0,200.0,W ,6.7
2022-01-26,Bandung,30.4,22.0,25.0,0.0,74.0,6.0,2.0,230.0,W ,7.1
2022-01-27,Bandung,30.2,22.0,24.8,0.0,74.0,4.0,2.0,240.0,SW,6.0
2022-01-28,Bandung,29.7,21.6,24.5,2.0,72.0,5.0,2.0,240.0,W ,6.8
2022-01-29,Bandung,31.4,21.2,25.2,0.3,70.0,4.0,2.0,220.0,SW,4.3
2022-01-30,Bandung,31.2,21.0,24.4,0.0,76.0,3.0,1.0,250.0,C ,9.0
2022-01-31,Bandung,31.4,21.1,24.8,0.7,75.0,3.0,2.0,260.0,W ,4.7
2022-02-01,Bandung,30.8,21.2,24.0,5.0,77.0,4.0,2.0,250.0,C ,7.2
2022-02-02,Bandung,29.4,21.7,23.5,0.2,83.0,3.0,1.0,240.0,C ,7.6
2022-02-03,Bandung,29.6,20.2,23.2,2.4,81.0,3.0,1.0,280.0,C ,2.4
2022-02-04,Bandung,30.0,20.4,23.9,1.3,78.0,5.0,2.0,250.0,C ,4.6
2022-02-05,Bandung,28.0,21.8,22.4,27.999999999999996,85.0,3.0,1.0,260.0,W ,4.2
2022-02-06,Bandung,27.4,21.2,23.3,9.6,80.0,8.0,3.0,290.0,W ,1.2
2022-02-07,Bandung,28.0,21.0,23.4,3.2,81.0,4.0,2.0,290.0,W ,2.8
2022-02-08,Bandung,26.299999999999997,20.0,22.6,2.2,86.0,3.0,1.0,230.0,C ,0.8
2022-02-09,Bandung,29.6,20.0,23.0,1.4,82.0,4.0,2.0,270.0,W ,0.1
2022-02-10,Bandung,27.5,19.8,23.0,9.8,80.0,4.0,2.0,270.0,SW,5.5
2022-02-11,Bandung,29.6,20.2,23.7,2.0,72.0,4.0,2.0,230.0,W ,0.5
2022-02-12,Bandung,29.6,20.0,24.3,0.0,74.0,4.0,2.0,270.0,W ,6.2
2022-02-13,Bandung,27.6,21.4,23.5,2.0,78.0,3.0,1.0,230.0,SW,1.2
2022-02-14,Bandung,29.4,20.7,23.4,27.999999999999996,77.0,4.0,1.0,110.0,C ,1.8
2022-02-15,Bandung,30.6,20.5,24.2,5.2,76.0,2.0,1.0,110.0,C ,4.8
2022-02-16,Bandung,30.4,21.2,24.3,12.0,76.0,3.0,1.0,230.0,C ,1.7
2022-02-17,Bandung,27.8,20.6,23.1,1.6,86.0,3.0,1.0,250.0,C ,4.7
2022-02-18,Bandung,26.299999999999997,20.2,22.1,22.2,90.0,1.0,0.0,260.0,C ,2.4
2022-02-19,Bandung,26.299999999999997,20.0,21.7,13.0,91.0,2.0,0.0,130.0,C ,0.0
2022-02-20,Bandung,29.0,20.0,23.3,15.7,84.0,3.0,1.0,260.0,C ,1.4
2022-02-21,Bandung,30.0,21.1,23.7,27.999999999999996,78.0,3.0,1.0,230.0,C ,0.9
2022-02-22,Bandung,30.4,20.2,23.9,0.7,77.0,3.0,1.0,270.0,C ,3.8
2022-02-23,Bandung,30.4,20.2,24.4,0.0,73.0,4.0,2.0,240.0,W ,5.4
2022-02-24,Bandung,31.0,21.4,24.8,0.0,67.0,4.0,2.0,260.0,W ,7.8
2022-02-25,Bandung,28.6,21.0,24.1,2.0,67.0,4.0,2.0,260.0,W ,3.0
2022-02-26,Bandung,29.4,21.4,23.7,27.999999999999996,73.0,4.0,2.0,250.0,W ,2.9
2022-02-27,Bandung,28.0,21.4,23.3,4.4,79.0,4.0,2.0,250.0,SW,4.3
2022-02-28,Bandung,28.0,20.6,23.3,7.2,77.0,5.0,2.0,270.0,W ,2.5
2022-03-01,Bandung,29.4,20.6,24.0,0.4,79.0,3.0,2.0,260.0,W ,3.2
2022-03-02,Bandung,30.4,21.6,25.1,0.0,70.0,3.0,2.0,230.0,W ,2.1
2022-03-03,Bandung,30.4,21.8,24.6,0.0,74.0,3.0,1.0,230.0,C ,7.5
2022-03-04,Bandung,30.4,21.9,25.1,27.999999999999996,72.0,5.0,3.0,260.0,W ,4.9
2022-03-05,Bandung,30.2,20.6,23.6,3.6,82.0,4.0,2.0,270.0,SW,4.7
2022-03-06,Bandung,29.6,21.0,24.2,14.4,76.0,4.0,2.0,250.0,W ,4.4
2022-03-07,Bandung,29.8,21.6,24.1,0.2,80.0,3.0,1.0,240.0,SW,5.2
2022-03-08,Bandung,29.6,20.4,23.1,15.0,88.0,2.0,1.0,70.0,C ,1.3
2022-03-09,Bandung,29.2,20.0,22.8,13.6,86.0,3.0,1.0,300.0,C ,3.6
2022-03-10,Bandung,30.6,20.4,23.9,27.999999999999996,83.0,5.0,1.0,240.0,C ,2.4
2022-03-11,Bandung,30.6,20.6,23.8,9.6,82.0,2.0,1.0,300.0,W ,5.8
2022-03-12,Bandung,28.8,20.6,23.3,1.8,84.0,7.0,2.0,290.0,W ,6.5
2022-03-13,Bandung,30.8,20.0,23.9,10.2,84.0,5.0,2.0,210.0,W ,3.9
2022-03-14,Bandung,30.8,19.7,23.7,27.999999999999996,81.0,2.0,1.0,90.0,E ,7.4
2022-03-15,Bandung,27.2,19.8,23.7,16.0,84.0,2.0,1.0,90.0,C ,6.0
2022-03-16,Bandung,30.6,19.9,22.9,0.2,86.0,3.0,1.0,270.0,C ,0.1
2022-03-17,Bandung,30.5,19.6,24.5,2.0,80.0,3.0,1.0,220.0,SW,4.0
2022-03-18,Bandung,28.8,21.8,23.5,0.6,84.0,3.0,1.0,250.0,C ,5.0
2022-03-19,Bandung,30.4,20.0,23.6,17.0,83.0,3.0,1.0,210.0,C ,3.2
2022-03-20,Bandung,31.4,20.2,24.3,27.999999999999996,77.0,7.0,2.0,230.0,SW,4.9
2022-03-21,Bandung,28.4,22.0,24.5,2.0,72.0,4.0,1.0,250.0,W ,5.8
2022-03-22,Bandung,30.2,21.8,24.7,0.0,78.0,3.0,2.0,260.0,W ,1.9
2022-03-23,Bandung,30.2,22.0,24.8,27.999999999999996,72.0,4.0,2.0,270.0,W ,4.2
2022-03-24,Bandung,31.4,21.0,24.6,27.999999999999996,75.0,5.0,2.0,280.0,W ,4.0
2022-03-25,Bandung,31.0,21.6,25.3,2.0,72.0,2.0,1.0,250.0,C ,8.4
2022-03-26,Bandung,28.4,21.8,24.2,0.0,80.0,3.0,1.0,270.0,C ,5.8
2022-03-27,Bandung,31.2,20.6,24.6,0.8,74.0,4.0,2.0,260.0,W ,1.8
2022-03-28,Bandung,29.6,20.8,24.4,27.8,78.0,4.0,2.0,280.0,W ,9.0
2022-03-29,Bandung,30.6,18.8,23.6,0.2,69.0,2.0,1.0,260.0,C ,4.3
2022-03-30,Bandung,31.4,19.4,25.2,0.0,66.0,3.0,1.0,250.0,W ,8.6
2022-03-31,Bandung,31.2,21.2,24.7,0.0,79.0,3.0,1.0,240.0,SW,7.5
2022-04-01,Bandung,28.4,20.0,23.1,14.2,83.0,5.0,1.0,230.0,C ,5.5
2022-04-02,Bandung,30.2,20.9,24.2,2.0,78.0,2.0,1.0,290.0,C ,2.6
2022-04-03,Bandung,30.0,21.4,23.7,0.8,83.0,5.0,1.0,290.0,W ,5.2
2022-04-04,Bandung,31.0,20.0,23.7,19.6,79.0,4.0,1.0,270.0,C ,4.6
2022-04-05,Bandung,29.0,20.4,23.3,0.4,86.0,1.0,0.0,70.0,C ,6.1
2022-04-06,Bandung,29.8,19.6,22.7,12.6,88.0,2.0,0.0,260.0,C ,3.8
2022-04-07,Bandung,29.2,18.6,22.1,6.6,86.0,4.0,2.0,280.0,C ,4.5
2022-04-08,Bandung,29.8,18.6,22.6,23.2,83.0,4.0,1.0,250.0,C ,4.7
2022-04-09,Bandung,29.2,19.8,22.6,13.3,84.0,2.0,0.0,260.0,C ,4.9
2022-04-10,Bandung,27.6,19.4,21.5,15.4,91.0,2.0,0.0,130.0,C ,5.1
2022-04-11,Bandung,28.2,19.8,22.0,27.999999999999996,94.0,2.0,0.0,250.0,C ,3.6
2022-04-12,Bandung,28.2,20.8,22.9,24.7,88.0,2.0,1.0,270.0,W ,3.6
2022-04-13,Bandung,29.8,18.4,23.2,5.1,79.0,3.0,1.0,260.0,C ,3.7
2022-04-14,Bandung,29.0,20.4,23.5,0.8,83.0,3.0,0.0,240.0,C ,7.2
2022-04-15,Bandung,29.4,20.5,23.8,0.2,85.0,2.0,1.0,70.0,C ,5.4
2022-04-16,Bandung,29.6,19.8,23.5,27.999999999999996,81.0,3.0,1.0,110.0,C ,4.8
2022-04-17,Bandung,29.2,20.4,23.7,16.1,86.0,2.0,1.0,280.0,C ,5.3
2022-04-18,Bandung,28.8,22.2,24.7,3.0,80.0,2.0,0.0,120.0,C ,5.9
2022-04-19,Bandung,30.6,20.6,24.0,20.8,80.0,3.0,1.0,230.0,SW,0.0
2022-04-20,Bandung,30.6,20.6,24.1,12.9,82.0,5.0,2.0,230.0,SW,8.2
2022-04-21,Bandung,26.299999999999997,20.8,23.1,0.0,85.0,2.0,1.0,210.0,C ,7.0
2022-04-22,Bandung,29.2,19.7,22.3,1.8,84.0,3.0,1.0,300.0,C ,0.0
2022-04-23,Bandung,29.0,20.0,22.8,9.8,90.0,2.0,0.0,280.0,C ,5.2
2022-04-24,Bandung,30.6,20.4,23.6,21.0,83.0,4.0,1.0,270.0,C ,5.0
2022-04-25,Bandung,31.4,19.2,23.3,14.5,80.0,3.0,1.0,230.0,C ,6.0
2022-04-26,Bandung,29.2,20.6,24.2,9.4,82.0,2.0,1.0,250.0,C ,7.1
2022-04-27,Bandung,29.6,20.4,24.2,1.0,79.0,4.0,1.0,250.0,W ,2.0
2022-04-28,Bandung,29.2,21.6,24.2,27.999999999999996,78.0,3.0,1.0,240.0,C ,5.7
2022-04-29,Bandung,30.6,21.4,24.4,0.0,80.0,3.0,1.0,240.0,C ,1.5
2022-04-30,Bandung,27.8,21.6,23.7,4.2,85.0,2.0,1.0,250.0,C ,5.8
2022-05-01,Bandung,29.2,21.0,23.5,7.7,83.0,3.0,1.0,250.0,C ,1.4
2022-05-02,Bandung,30.6,20.2,23.6,27.2,84.0,4.0,1.0,90.0,E ,4.0
2022-05-03,Bandung,31.2,19.5,24.3,21.8,77.0,3.0,2.0,70.0,E ,6.4
2022-05-04,Bandung,31.6,20.0,23.6,2.0,80.0,4.0,2.0,110.0,E ,8.3
2022-05-05,Bandung,29.8,20.0,23.9,0.0,80.0,3.0,1.0,200.0,C ,7.3
2022-05-06,Bandung,29.6,20.6,24.3,2.0,80.0,2.0,1.0,120.0,C ,5.0
2022-05-07,Bandung,29.8,20.6,23.9,0.0,79.0,4.0,1.0,240.0,C ,7.1
2022-05-08,Bandung,31.0,20.8,25.1,3.9,79.0,3.0,1.0,250.0,E ,7.2
2022-05-09,Bandung,31.6,20.8,24.4,0.0,83.0,3.0,1.0,200.0,NE,5.3
2022-05-10,Bandung,31.4,20.6,24.5,14.3,82.0,3.0,1.0,110.0,C ,4.8
2022-05-11,Bandung,30.0,20.7,25.4,1.5,81.0,4.0,2.0,230.0,W ,6.8
2022-05-12,Bandung,30.0,20.6,25.2,1.4,79.0,4.0,2.0,290.0,W ,5.3
2022-05-13,Bandung,31.4,22.0,25.6,0.0,76.0,3.0,2.0,290.0,W ,3.3
2022-05-14,Bandung,29.4,22.2,25.4,27.999999999999996,82.0,2.0,1.0,270.0,C ,8.6
2022-05-15,Bandung,31.0,22.4,24.6,15.0,82.0,2.0,1.0,40.0,C ,1.8
2022-05-16,Bandung,31.0,20.4,23.8,3.2,83.0,3.0,1.0,100.0,C ,3.9
2022-05-17,Bandung,30.0,20.6,23.8,3.7,82.0,5.0,1.0,180.0,C ,5.9
2022-05-18,Bandung,31.0,20.2,24.3,11.0,73.0,3.0,2.0,260.0,W ,5.5
2022-05-19,Bandung,28.8,20.2,24.3,0.0,83.0,2.0,1.0,100.0,C ,9.2
2022-05-20,Bandung,30.2,21.6,24.4,2.0,80.0,5.0,1.0,110.0,C ,3.3
2022-05-21,Bandung,27.4,21.2,23.0,3.2,84.0,3.0,1.0,290.0,C ,6.3
2022-05-22,Bandung,28.2,20.8,22.8,9.8,88.0,3.0,1.0,300.0,C ,1.7
2022-05-23,Bandung,29.6,20.0,23.7,10.7,78.0,3.0,1.0,290.0,C ,2.6
2022-05-24,Bandung,27.8,19.4,22.9,2.0,83.0,2.0,1.0,120.0,C ,4.9
2022-05-25,Bandung,28.2,20.0,23.1,1.4,85.0,2.0,1.0,100.0,C ,2.2
2022-05-26,Bandung,26.6,20.0,22.4,5.0,86.0,2.0,1.0,70.0,C ,4.0
2022-05-27,Bandung,31.2,19.0,24.3,27.999999999999996,72.0,3.0,1.0,230.0,SW,0.0
2022-05-28,Bandung,29.2,20.0,23.2,1.6,76.0,5.0,2.0,260.0,W ,8.6
2022-05-29,Bandung,29.6,20.4,23.6,4.5,81.0,3.0,1.0,250.0,C ,7.7
2022-05-30,Bandung,27.0,20.0,22.7,0.0,84.0,3.0,1.0,210.0,W ,7.6
2022-05-31,Bandung,30.0,19.2,23.1,0.0,78.0,5.0,2.0,240.0,SW,2.9
2022-06-01,Bandung,30.2,19.2,24.4,2.0,78.0,4.0,1.0,270.0,C ,8.7
2022-06-02,Bandung,28.6,21.4,24.1,27.999999999999996,83.0,4.0,1.0,210.0,C ,7.7
2022-06-03,Bandung,29.0,19.2,22.7,0.8,82.0,2.0,1.0,90.0,C ,1.7
2022-06-04,Bandung,28.4,20.4,23.3,7.8,83.0,3.0,0.0,210.0,C ,4.5
2022-06-05,Bandung,28.8,20.2,23.1,1.2,84.0,2.0,0.0,210.0,C ,4.5
2022-06-06,Bandung,26.4,19.6,21.5,16.0,89.0,1.0,0.0,100.0,C ,5.5
2022-06-07,Bandung,28.0,19.6,22.8,10.5,85.0,2.0,1.0,300.0,C ,0.4
2022-06-08,Bandung,27.4,19.8,22.7,27.999999999999996,86.0,3.0,1.0,260.0,C ,5.8
2022-06-09,Bandung,28.2,19.7,22.4,1.7,84.0,3.0,1.0,230.0,C ,4.3
2022-06-10,Bandung,30.0,19.4,23.3,2.0,77.0,3.0,1.0,110.0,C ,2.9
2022-06-11,Bandung,27.8,19.3,23.1,0.0,84.0,2.0,1.0,70.0,C ,6.5
2022-06-12,Bandung,28.6,20.0,22.9,19.0,85.0,2.0,0.0,90.0,C ,4.2
2022-06-13,Bandung,28.4,19.3,22.9,27.0,85.0,2.0,0.0,250.0,C ,4.7
2022-06-14,Bandung,29.2,20.0,23.8,2.8,83.0,3.0,1.0,90.0,C ,5.2
2022-06-15,Bandung,26.8,20.0,23.5,0.2,82.0,2.0,1.0,120.0,C ,4.2
2022-06-16,Bandung,26.8,19.2,22.2,27.999999999999996,84.0,2.0,1.0,120.0,C ,0.3
2022-06-17,Bandung,26.4,19.8,22.2,27.999999999999996,88.0,2.0,0.0,130.0,C ,0.8
2022-06-18,Bandung,30.0,19.4,22.0,27.999999999999996,84.0,3.0,1.0,250.0,C ,0.0
2022-06-19,Bandung,28.4,19.0,22.8,0.4,84.0,3.0,1.0,250.0,E ,5.0
2022-06-20,Bandung,29.0,19.2,22.9,0.0,82.0,3.0,1.0,100.0,C ,6.0
2022-06-21,Bandung,29.0,19.0,22.4,11.8,84.0,5.0,2.0,100.0,E ,5.0
2022-06-22,Bandung,29.4,19.0,23.5,0.0,78.0,4.0,2.0,100.0,E ,7.4
2022-06-23,Bandung,29.6,19.5,23.4,0.6,73.0,3.0,1.0,100.0,C ,7.4
2022-06-24,Bandung,28.6,19.8,22.8,0.0,79.0,3.0,1.0,100.0,E ,8.3
2022-06-25,Bandung,27.6,18.8,22.3,2.0,80.0,3.0,1.0,110.0,W ,5.1
2022-06-26,Bandung,26.299999999999997,19.0,21.8,0.0,91.0,2.0,0.0,290.0,C ,4.3
2022-06-27,Bandung,28.2,20.6,23.1,27.999999999999996,86.0,3.0,1.0,250.0,C ,0.2
2022-06-28,Bandung,28.6,19.4,23.1,17.4,78.0,3.0,2.0,90.0,E ,3.3
2022-06-29,Bandung,29.4,19.0,23.1,2.0,73.0,2.0,1.0,250.0,C ,8.3
2022-06-30,Bandung,29.2,17.6,22.3,2.0,72.0,3.0,1.0,60.0,C ,9.8
2022-07-01,Bandung,29.2,17.500000000000004,21.8,27.999999999999996,70.0,6.0,2.0,100.0,E ,8.4
2022-07-02,Bandung,30.4,18.8,24.0,0.0,74.0,3.0,1.0,110.0,E ,10.0
2022-07-03,Bandung,30.4,20.2,24.2,2.0,77.0,3.0,1.0,100.0,C ,7.1
2022-07-04,Bandung,30.6,21.0,24.5,2.0,73.0,5.0,2.0,50.0,NE,5.9
2022-07-05,Bandung,29.4,19.6,22.3,0.0,86.0,2.0,1.0,50.0,C ,5.8
2022-07-06,Bandung,28.0,21.4,23.5,14.5,86.0,4.0,1.0,240.0,C ,5.9
2022-07-07,Bandung,30.2,20.0,23.8,3.7,78.0,3.0,1.0,260.0,C ,4.0
2022-07-08,Bandung,30.0,19.5,23.3,2.0,72.0,2.0,1.0,120.0,E ,9.4
2022-07-09,Bandung,29.6,18.0,22.1,0.0,73.0,5.0,2.0,110.0,E ,7.9
2022-07-10,Bandung,27.8,17.6,21.3125,0.0,80.0,3.0,1.0,110.0,E ,8.2
2022-07-11,Bandung,29.2,17.6,22.4,2.0,75.0,2.0,1.0,260.0,C ,4.0
2022-07-12,Bandung,30.3,18.0,24.1,0.0,74.0,5.0,2.0,100.0,E ,5.0
2022-07-13,Bandung,30.0,21.0,24.0,27.999999999999996,78.0,2.0,1.0,10.0,C ,6.1
2022-07-14,Bandung,29.4,20.2,23.3,10.3,83.0,2.0,1.0,220.0,C ,1.0
2022-07-15,Bandung,27.4,20.6,23.2,25.8,87.0,2.0,1.0,270.0,C ,3.2
2022-07-16,Bandung,26.299999999999997,20.4,21.3125,22.0,87.0,2.0,0.0,350.0,C ,3.1
2022-07-19,Bandung,30.0,20.4,24.0,2.0,78.0,4.0,1.0,100.0,E ,5.3
2022-07-20,Bandung,28.6,20.4,24.0,2.0,78.0,2.0,1.0,240.0,C ,5.3
2022-07-21,Bandung,30.0,20.4,24.0,0.0,78.0,4.0,2.0,70.0,E ,7.9
2022-07-23,Bandung,29.0,20.4,22.6,0.2,80.0,2.0,1.0,20.0,C ,1.9
2022-07-24,Bandung,29.4,19.0,23.5,0.0,78.0,3.0,0.0,130.0,C ,7.1
2022-07-25,Bandung,29.0,19.8,23.5,0.2,74.0,5.0,2.0,220.0,E ,6.1
2022-07-26,Bandung,29.8,18.6,22.9,0.0,66.0,3.0,1.0,240.0,C ,7.8
2022-07-27,Bandung,28.4,20.0,23.9,2.0,74.0,3.0,1.0,210.0,C ,9.3
2022-07-29,Bandung,29.2,18.8,22.7,2.0,80.0,4.0,2.0,270.0,W ,6.2
2022-07-30,Bandung,29.4,18.6,23.0,4.6,80.0,3.0,2.0,280.0,SW,7.1
2022-07-31,Bandung,28.4,20.0,23.5,0.9,78.0,2.0,1.0,110.0,C ,8.3
2022-08-01,Bandung,29.8,18.0,22.6,0.0,72.0,3.0,1.0,220.0,S ,6.3
2022-08-02,Bandung,29.4,17.8,23.7,0.0,76.0,2.0,1.0,270.0,C ,9.3
2022-08-03,Bandung,29.2,20.6,24.0,0.0,78.0,4.0,1.0,240.0,C ,6.1
2022-08-04,Bandung,31.0,19.6,24.0,0.0,78.0,4.0,1.0,120.0,SE,4.8
2022-08-05,Bandung,29.2,18.6,23.2,0.0,73.0,4.0,2.0,20.0,C ,5.3
2022-08-06,Bandung,30.2,19.2,23.3,0.0,74.0,2.0,1.0,130.0,E ,8.5
2022-08-07,Bandung,30.4,18.4,23.3,0.0,74.0,3.0,2.0,100.0,E ,6.5
2022-08-08,Bandung,30.6,17.8,23.4,2.0,71.0,3.0,2.0,100.0,E ,5.3
2022-08-09,Bandung,29.8,17.8,22.9,0.0,74.0,4.0,1.0,130.0,C ,8.2
2022-08-10,Bandung,29.4,17.6,22.6,0.0,82.0,2.0,1.0,140.0,C ,6.2
2022-08-11,Bandung,29.4,19.0,23.4,13.8,83.0,3.0,2.0,290.0,E ,4.6
2022-08-12,Bandung,28.4,20.0,22.2,0.8,89.0,2.0,1.0,80.0,C ,5.5
2022-08-13,Bandung,28.2,19.4,22.3,3.7,88.0,2.0,1.0,80.0,C ,4.1
2022-08-14,Bandung,30.8,18.8,23.5,6.4,80.0,4.0,2.0,110.0,E ,3.8
2022-08-15,Bandung,29.0,19.0,22.3,0.5,83.0,3.0,1.0,260.0,C ,6.6
2022-08-16,Bandung,29.8,18.8,23.3,1.4,78.0,2.0,1.0,260.0,C ,3.6
2022-08-17,Bandung,30.6,18.8,24.1,0.0,74.0,3.0,2.0,150.0,E ,6.5
2022-08-18,Bandung,29.4,19.8,24.0,0.0,67.0,5.0,2.0,80.0,E ,8.5
2022-08-19,Bandung,28.8,19.6,23.5,0.0,76.0,4.0,2.0,80.0,E ,5.8
2022-08-20,Bandung,30.0,20.2,24.2,2.0,79.0,4.0,1.0,110.0,C ,4.4
2022-08-21,Bandung,28.6,20.2,23.6,0.0,78.0,2.0,1.0,100.0,C ,6.2
2022-08-22,Bandung,28.8,20.0,23.9,0.0,80.0,3.0,1.0,70.0,C ,4.8
2022-08-23,Bandung,30.8,19.0,23.8,0.0,74.0,3.0,1.0,70.0,E ,5.1
2022-08-24,Bandung,29.8,19.5,23.6,2.0,74.0,3.0,1.0,50.0,C ,7.3
2022-08-25,Bandung,30.4,19.2,23.6,2.0,68.0,3.0,2.0,30.0,E ,6.7
2022-08-26,Bandung,28.2,18.4,22.1,0.0,80.0,3.0,1.0,220.0,C ,7.2
